Model,New,Old,Diff.
7276,24.969,74.0587,49.0897
10816,201.0697,250.8031,49.7334
10878,201.0697,250.8031,49.7334
7229,81.6522,131.4173,49.7651
12931,177.9069,228.4756,50.5686
13048,177.9069,228.4756,50.5686
7692,9.4425,60.5235,51.0809
7961,9.4425,60.5235,51.0809
5630,37.7694,89.2608,51.4914
6350,12.1341,63.8404,51.7062
17130,269.0121,215.2805,53.7316
17412,269.0121,215.2805,53.7316
4192,2.6226,56.8296,54.2069
3691,73.4083,18.904,54.5042
6516,20.0552,75.4098,55.3545
3692,73.4083,16.864,56.5442
3693,73.4083,16.8473,56.5609
9407,82.1029,23.8415,58.2613
10872,3.4212,64.283,60.8617
5641,54.5989,117.0671,62.4681
17588,21.5326,84.7671,63.2345
7274,19.4829,83.3514,63.8685
7275,19.4829,83.3514,63.8685
8481,155.5973,219.8545,64.2571
13864,96.1348,160.4177,64.2828
6363,4.4815,70.0262,65.5446
17374,274.7373,209.0342,65.703
17115,274.7373,209.0342,65.703
3912,30.5265,96.3543,65.8277
6349,7.7972,76.4193,68.622
5338,34.6634,107.1003,72.4368
7279,25.7798,101.3728,75.593
7278,25.7798,101.3728,75.593
13712,33.0277,110.9494,77.9216
5632,39.1982,119.2386,80.0404
13658,8.1505,90.046,81.8954
5638,38.9206,130.9705,92.0499
9688,112.2507,208.292,96.0413
13861,56.2058,159.2179,103.0121
13862,46.0101,173.4216,127.4115
2825,0.5469,132.9407,132.3937
11259,28.7357,167.73,138.9942
3913,30.5265,236.9352,206.4086
